,opdb_id,is_machine,name,common_name,shortname,physical_machine,ipdb_id,manufacture_date,type,display,player_count,features,keywords,description,created_at,updated_at,manufacturer_id,manufacturer_name,manufacturer_full_name,manufacturer_created_at,manufacturer_updated_at,is_alias,title,primary,images_type,urls_medium,urls_large,urls_small,sizes_medium_width,sizes_medium_height,sizes_large_width,sizes_large_height,sizes_small_width,sizes_small_height
1387,G48YQ-MYelP,True,Baby Doll,,,1.0,121.0,1975-01-01,em,reels,1.0,,,,2018-03-11,2018-05-07,15,Segasa,Segasa,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/6da77c1e-0a3b-4c33-a13f-b06c4b9fefec-medium.jpg,https://img.opdb.org/6da77c1e-0a3b-4c33-a13f-b06c4b9fefec-large.jpg,https://img.opdb.org/6da77c1e-0a3b-4c33-a13f-b06c4b9fefec-small.jpg,553.0,640.0,775.0,897.0,216.0,250.0
1388,Gj6LP-MNEYx,True,Lucky Inning,,,1.0,1489.0,1950-05-01,em,lights,1.0,,,,2018-03-11,2018-05-15,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4cf2408e-b5c2-4858-ba2c-4a8c71bda198-medium.jpg,https://img.opdb.org/4cf2408e-b5c2-4858-ba2c-4a8c71bda198-large.jpg,https://img.opdb.org/4cf2408e-b5c2-4858-ba2c-4a8c71bda198-small.jpg,530.0,640.0,863.0,1043.0,207.0,250.0
1389,G5W6O-MjB4n,True,Football,,,1.0,913.0,1949-01-01,em,lights,1.0,,,,2018-03-11,2018-05-08,3,Chicago Coin,Chicago Coin Machine Mfg. Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/fe4bfaa7-34c1-4079-b079-e4fdedede5e3-medium.jpg,https://img.opdb.org/fe4bfaa7-34c1-4079-b079-e4fdedede5e3-large.jpg,https://img.opdb.org/fe4bfaa7-34c1-4079-b079-e4fdedede5e3-small.jpg,464.0,464.0,464.0,464.0,250.0,250.0
1390,G56jk-MnKlw,True,Chuck-A-Luck,,,1.0,3020.0,1978-01-01,ss,alphanumeric,4.0,Cocktail table ,,,2018-03-11,2018-04-25,29,Game Plan,"Game Plan, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/f0e20419-f334-4b20-9b06-8a8990b3ada8-medium.jpg,https://img.opdb.org/f0e20419-f334-4b20-9b06-8a8990b3ada8-large.jpg,https://img.opdb.org/f0e20419-f334-4b20-9b06-8a8990b3ada8-small.jpg,222.0,300.0,222.0,300.0,185.0,250.0
1391,GrOY9-Mq14V,True,Hot Wheels,,,1.0,3164.0,1979-01-09,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-22,11,Zaccaria,Zaccaria,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/eb398238-963e-4de3-b0bc-590a2a8b587d-medium.jpg,https://img.opdb.org/eb398238-963e-4de3-b0bc-590a2a8b587d-large.jpg,https://img.opdb.org/eb398238-963e-4de3-b0bc-590a2a8b587d-small.jpg,640.0,531.0,723.0,600.0,250.0,207.0
1392,GRpYQ-MRj0O,True,Central Park,,CP,1.0,481.0,1966-04-01,em,reels,1.0,Replay ,,,2018-03-11,2018-05-10,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e99faceb-cdba-4e92-be61-3084a5214471-medium.jpg,https://img.opdb.org/e99faceb-cdba-4e92-be61-3084a5214471-large.jpg,https://img.opdb.org/e99faceb-cdba-4e92-be61-3084a5214471-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1393,G5bVN-M61nY,True,Space Gambler,,,1.0,2250.0,1978-03-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-22,5,Playmatic,Playmatic,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/93820d7c-630e-43e3-ab92-b6d9980cc925-medium.jpg,https://img.opdb.org/93820d7c-630e-43e3-ab92-b6d9980cc925-large.jpg,https://img.opdb.org/93820d7c-630e-43e3-ab92-b6d9980cc925-small.jpg,255.0,253.0,255.0,253.0,250.0,248.0
1394,GrO7w-Mo1Zl,True,Black Rider,,,1.0,4085.0,1981-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-09,34,Giuliano Lodola,Giuliano Lodola,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/be09ad62-4219-4c33-a4af-341f7cb8c293-medium.jpg,https://img.opdb.org/be09ad62-4219-4c33-a4af-341f7cb8c293-large.jpg,https://img.opdb.org/be09ad62-4219-4c33-a4af-341f7cb8c293-small.jpg,332.0,299.0,332.0,299.0,250.0,225.0
1395,GrlPj-MrR46,True,Diamond Jack,,,1.0,676.0,1967-04-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-09,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/d72cc6cd-17a8-47f3-bbe2-80ba95de979c-medium.jpg,https://img.opdb.org/d72cc6cd-17a8-47f3-bbe2-80ba95de979c-large.jpg,https://img.opdb.org/d72cc6cd-17a8-47f3-bbe2-80ba95de979c-small.jpg,502.0,530.0,502.0,530.0,237.0,250.0
1396,G4yEO-M4oqr,True,Pleasure Isle,,,1.0,1832.0,1965-12-01,em,reels,2.0,Add-a-ball ,,,2018-03-11,2018-05-10,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/02a0f845-fa84-4d7e-9ac4-461bb7fb5d7e-medium.jpg,https://img.opdb.org/02a0f845-fa84-4d7e-9ac4-461bb7fb5d7e-large.jpg,https://img.opdb.org/02a0f845-fa84-4d7e-9ac4-461bb7fb5d7e-small.jpg,640.0,480.0,640.0,480.0,250.0,188.0
1397,GRbX3-M7ZK3,True,Hardbody,,,1.0,1122.0,1987-03-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-23,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/fc938403-ac06-475c-82e6-9bd97db8ccda-medium.jpg,https://img.opdb.org/fc938403-ac06-475c-82e6-9bd97db8ccda-large.jpg,https://img.opdb.org/fc938403-ac06-475c-82e6-9bd97db8ccda-small.jpg,593.0,555.0,593.0,555.0,250.0,234.0
1398,G43BW-M3dKV,True,Austin Powers,,AP,1.0,4504.0,2001-06-01,ss,dmd,4.0,,movie ,,2018-03-11,2018-03-18,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/9b2d322e-c10a-4393-aec8-998733e3f73e-medium.jpg,https://img.opdb.org/9b2d322e-c10a-4393-aec8-998733e3f73e-large.jpg,https://img.opdb.org/9b2d322e-c10a-4393-aec8-998733e3f73e-small.jpg,640.0,473.0,720.0,532.0,250.0,185.0
1399,G4yVw-M85j8,True,Batman: The Dark Knight,,BDK,1.0,5307.0,2008-08-01,ss,dmd,4.0,Pro edition ,movie ,,2018-03-11,2018-03-18,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/cc588d59-145d-4ef6-af3d-bab62c909c5f-medium.jpg,https://img.opdb.org/cc588d59-145d-4ef6-af3d-bab62c909c5f-large.jpg,https://img.opdb.org/cc588d59-145d-4ef6-af3d-bab62c909c5f-small.jpg,640.0,471.0,755.0,556.0,250.0,184.0
1400,G5B0y-MZeOe,True,Jungle Life,,,1.0,1337.0,1973-01-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-08,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/8cef4476-c683-480f-b766-2c8ba56678ae-medium.jpg,https://img.opdb.org/8cef4476-c683-480f-b766-2c8ba56678ae-large.jpg,https://img.opdb.org/8cef4476-c683-480f-b766-2c8ba56678ae-small.jpg,508.0,640.0,549.0,691.0,198.0,250.0
1401,G5pNW-MVK46,True,Rescue 911,,R911,1.0,1951.0,1994-05-01,ss,dmd,4.0,,,,2018-03-11,2018-03-31,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/fcca6103-9bc9-4efb-94ad-7f7e612eea20-medium.jpg,https://img.opdb.org/fcca6103-9bc9-4efb-94ad-7f7e612eea20-large.jpg,https://img.opdb.org/fcca6103-9bc9-4efb-94ad-7f7e612eea20-small.jpg,640.0,510.0,840.0,669.0,250.0,199.0
1402,GRodq-M5RY1,True,Card Castle,,,1.0,3677.0,1977-01-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-01,13,Nordamatic,Nordamatic,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/2cd3dfda-df9b-44d8-9512-eb957765556b-medium.jpg,https://img.opdb.org/2cd3dfda-df9b-44d8-9512-eb957765556b-large.jpg,https://img.opdb.org/2cd3dfda-df9b-44d8-9512-eb957765556b-small.jpg,221.0,300.0,221.0,300.0,184.0,250.0
1403,G482d-Mp4kk,True,Space Jam,,SJ,1.0,3879.0,1996-12-01,ss,dmd,6.0,,movie ,,2018-03-11,2018-03-19,16,Sega,"Sega Pinball, Inc. (US)",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e992770e-8338-4398-9bc9-f618a6723d6b-medium.jpg,https://img.opdb.org/e992770e-8338-4398-9bc9-f618a6723d6b-large.jpg,https://img.opdb.org/e992770e-8338-4398-9bc9-f618a6723d6b-small.jpg,640.0,484.0,793.0,600.0,250.0,189.0
1404,GRQVw-Mx06k,True,Aqualand,,,1.0,3935.0,1986-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-05,35,Juegos Populares,Juegos Populares,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/c5394497-f32f-406a-ad6c-b1d7f26a4bb3-medium.jpg,https://img.opdb.org/c5394497-f32f-406a-ad6c-b1d7f26a4bb3-large.jpg,https://img.opdb.org/c5394497-f32f-406a-ad6c-b1d7f26a4bb3-small.jpg,547.0,640.0,656.0,768.0,213.0,250.0
1405,Gry0Z-MP3zR,True,Memory Lane,,,1.0,1570.0,1978-06-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-22,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/5d58b3db-24da-4ced-8015-33def583cd20-medium.jpg,https://img.opdb.org/5d58b3db-24da-4ced-8015-33def583cd20-large.jpg,https://img.opdb.org/5d58b3db-24da-4ced-8015-33def583cd20-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1406,G5W8D-M9R42,True,Tournament,,,1.0,2613.0,1955-08-01,em,reels,2.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/bf22e720-8784-4176-b9f4-1604cf58dd89-medium.jpg,https://img.opdb.org/bf22e720-8784-4176-b9f4-1604cf58dd89-large.jpg,https://img.opdb.org/bf22e720-8784-4176-b9f4-1604cf58dd89-small.jpg,640.0,480.0,640.0,480.0,250.0,188.0
1407,GrEZ5-ME0Ko,True,Canada Dry,,,1.0,426.0,1976-01-01,ss,reels,4.0,Replay ,,,2018-03-11,2018-03-12,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/c764868a-f4d9-4e2d-b0de-d4fa54d94604-medium.jpg,https://img.opdb.org/c764868a-f4d9-4e2d-b0de-d4fa54d94604-large.jpg,https://img.opdb.org/c764868a-f4d9-4e2d-b0de-d4fa54d94604-small.jpg,400.0,417.0,400.0,417.0,239.0,250.0
1408,G5z71-MBRXz,True,Zankor,,,1.0,3531.0,1986-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-05,11,Zaccaria,Zaccaria,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4570f5bb-e66e-4480-8bf9-8974e1eaae1f-medium.jpg,https://img.opdb.org/4570f5bb-e66e-4480-8bf9-8974e1eaae1f-large.jpg,https://img.opdb.org/4570f5bb-e66e-4480-8bf9-8974e1eaae1f-small.jpg,640.0,501.0,766.0,600.0,250.0,196.0
1409,G5bQq-MkPW7,True,Le Grande 8,,,1.0,3916.0,1985-01-01,ss,alphanumeric,4.0,Conversion kit ,,,2018-03-11,2018-04-02,104,K.C. Tabart,Christian Tabart,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4b885f54-080c-45f0-b6ae-4d2135abe36c-medium.jpg,https://img.opdb.org/4b885f54-080c-45f0-b6ae-4d2135abe36c-large.jpg,https://img.opdb.org/4b885f54-080c-45f0-b6ae-4d2135abe36c-small.jpg,634.0,640.0,856.0,864.0,248.0,250.0
1410,GqZe1-MW9jl,True,Yuma Arizona,,,1.0,87.0,1950-05-01,em,lights,1.0,,,,2018-03-11,2018-05-15,26,United,United Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1f241ff4-629d-4a97-a8a0-4545086624c0-medium.jpg,https://img.opdb.org/1f241ff4-629d-4a97-a8a0-4545086624c0-large.jpg,https://img.opdb.org/1f241ff4-629d-4a97-a8a0-4545086624c0-small.jpg,446.0,446.0,446.0,446.0,250.0,250.0
1411,GRw9N-Ml9lE,True,Twin-Gain,,,1.0,2686.0,1977-01-01,em,reels,1.0,,,,2018-03-11,2018-05-01,17,Recel,Recel S. A.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/92f50e89-0ca4-4741-86b1-a14ff8ad5806-medium.jpg,https://img.opdb.org/92f50e89-0ca4-4741-86b1-a14ff8ad5806-large.jpg,https://img.opdb.org/92f50e89-0ca4-4741-86b1-a14ff8ad5806-small.jpg,450.0,600.0,450.0,600.0,188.0,250.0
1412,G5zQO-MdE8R,True,Out of Sight,,,1.0,1727.0,1974-12-01,em,reels,2.0,,,,2018-03-11,2018-03-25,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e1fad815-0712-4062-b671-80196b3cb3a7-medium.jpg,https://img.opdb.org/e1fad815-0712-4062-b671-80196b3cb3a7-large.jpg,https://img.opdb.org/e1fad815-0712-4062-b671-80196b3cb3a7-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1413,G41d5-MKNwX,True,Game Of Thrones (Pro),,GOT,1.0,6307.0,2015-10-01,ss,dmd,4.0,Pro edition ,tv ,,2018-03-11,2018-03-13,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b4463013-9dde-4992-9853-f55155560144-medium.jpg,https://img.opdb.org/b4463013-9dde-4992-9853-f55155560144-large.jpg,https://img.opdb.org/b4463013-9dde-4992-9853-f55155560144-small.jpg,557.0,441.0,557.0,441.0,250.0,198.0
1414,GrPZj-MOEY7,True,Hi-Score Pool,,,1.0,1161.0,1971-08-01,em,reels,1.0,,,,2018-03-11,2018-05-08,3,Chicago Coin,Chicago Coin Machine Mfg. Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/aaac8417-9137-44c8-9f2f-a38b2d127b72-medium.jpg,https://img.opdb.org/aaac8417-9137-44c8-9f2f-a38b2d127b72-large.jpg,https://img.opdb.org/aaac8417-9137-44c8-9f2f-a38b2d127b72-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1415,GR73N-MwN9x,True,Superman,,,1.0,2454.0,1979-03-01,ss,alphanumeric,4.0,Widebody ,,,2018-03-11,2018-04-21,27,Atari,Atari Incorporated,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/28ae6d91-56c4-4e0a-bcee-b38f2e3b5490-medium.jpg,https://img.opdb.org/28ae6d91-56c4-4e0a-bcee-b38f2e3b5490-large.jpg,https://img.opdb.org/28ae6d91-56c4-4e0a-bcee-b38f2e3b5490-small.jpg,629.0,600.0,629.0,600.0,250.0,238.0
1416,G5W2D-MePB0,True,Caravan,,,1.0,442.0,1952-06-01,em,lights,1.0,,,,2018-03-11,2018-05-15,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/f4a5f16b-0c22-4ae2-b497-f1b3c5e06b67-medium.jpg,https://img.opdb.org/f4a5f16b-0c22-4ae2-b497-f1b3c5e06b67-large.jpg,https://img.opdb.org/f4a5f16b-0c22-4ae2-b497-f1b3c5e06b67-small.jpg,633.0,640.0,870.0,880.0,247.0,250.0
1417,G4X1D-M2Yy1,True,Super Flipp,,,1.0,3424.0,1987-01-09,me,lights,1.0,,,,2018-03-11,2018-03-23,41,A.A. Amusements,All American Amusements,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/32599dd2-4c65-42fc-b496-d1e1239f3865-medium.jpg,https://img.opdb.org/32599dd2-4c65-42fc-b496-d1e1239f3865-large.jpg,https://img.opdb.org/32599dd2-4c65-42fc-b496-d1e1239f3865-small.jpg,640.0,520.0,656.0,533.0,250.0,203.0
1418,Gr1qn-MYerP,True,Q*Bert's Quest,,Q*B,1.0,1885.0,1983-03-01,ss,alphanumeric,4.0,Widebody ,video-games ,,2018-03-11,2018-04-08,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/4bc00b59-0439-432f-a32c-d111308698f2-medium.jpg,https://img.opdb.org/4bc00b59-0439-432f-a32c-d111308698f2-large.jpg,https://img.opdb.org/4bc00b59-0439-432f-a32c-d111308698f2-small.jpg,614.0,600.0,614.0,600.0,250.0,244.0
1419,G5o8p-M0oN5,True,Sunshine,,,1.0,2423.0,1958-09-01,em,lights,1.0,,,,2018-03-11,2018-05-13,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/f5ed86ab-089c-49e6-9741-0c1877014c0c-medium.jpg,https://img.opdb.org/f5ed86ab-089c-49e6-9741-0c1877014c0c-large.jpg,https://img.opdb.org/f5ed86ab-089c-49e6-9741-0c1877014c0c-small.jpg,640.0,597.0,800.0,746.0,250.0,233.0
1420,GRBDj-MjBbn,True,Blast Off,,,1.0,320.0,1967-05-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-09,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/e321a96a-46fb-40b3-949a-b901ee757b1e-medium.jpg,https://img.opdb.org/e321a96a-46fb-40b3-949a-b901ee757b1e-large.jpg,https://img.opdb.org/e321a96a-46fb-40b3-949a-b901ee757b1e-small.jpg,450.0,600.0,450.0,600.0,188.0,250.0
1421,G5vdo-MnK8w,True,Handicap,,,1.0,1111.0,1952-06-01,em,reels,1.0,,,,2018-03-11,2018-05-12,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1f93b768-1134-4cf0-a7bb-d1c96655119c-medium.jpg,https://img.opdb.org/1f93b768-1134-4cf0-a7bb-d1c96655119c-large.jpg,https://img.opdb.org/1f93b768-1134-4cf0-a7bb-d1c96655119c-small.jpg,500.0,450.0,500.0,450.0,250.0,225.0
1422,Gryw4-MRj4O,True,Star Trek (Premium),,ST,1.0,6045.0,2013-11-01,ss,dmd,4.0,Premium edition ,movie ,,2018-03-11,2018-03-13,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,0.0,backglass,https://img.opdb.org/b294cfa2-0cc3-4782-afed-32e6686358c5-medium.jpg,https://img.opdb.org/b294cfa2-0cc3-4782-afed-32e6686358c5-large.jpg,https://img.opdb.org/b294cfa2-0cc3-4782-afed-32e6686358c5-small.jpg,640.0,493.0,862.0,664.0,250.0,193.0
1423,G5QOw-M61dY,True,Mystic Star,,,1.0,3375.0,1986-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-03,11,Zaccaria,Zaccaria,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/b92cd541-3814-41d8-99fa-20a9234f997f-medium.jpg,https://img.opdb.org/b92cd541-3814-41d8-99fa-20a9234f997f-large.jpg,https://img.opdb.org/b92cd541-3814-41d8-99fa-20a9234f997f-small.jpg,596.0,503.0,596.0,503.0,250.0,211.0
1424,GRD67-Mo1Ol,True,U-Boat 65,,U65,1.0,3736.0,1988-06-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-01,20,Bell Games,Bell Games (Nuova 11),2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/48316e72-e57d-4be6-b8e0-18462b28e286-medium.jpg,https://img.opdb.org/48316e72-e57d-4be6-b8e0-18462b28e286-large.jpg,https://img.opdb.org/48316e72-e57d-4be6-b8e0-18462b28e286-small.jpg,640.0,522.0,735.0,600.0,250.0,204.0
1425,G4OZ1-MrRN6,True,Hearts Gain,,,1.0,4406.0,1971-01-01,em,reels,1.0,,,,2018-03-11,2018-05-08,52,Inder,Inder,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/755e3822-35d5-46b0-b0e3-1549a8e6ee95-medium.jpg,https://img.opdb.org/755e3822-35d5-46b0-b0e3-1549a8e6ee95-large.jpg,https://img.opdb.org/755e3822-35d5-46b0-b0e3-1549a8e6ee95-small.jpg,272.0,324.0,272.0,324.0,210.0,250.0
1426,GRbJN-Mz2yK,True,Devil,,,1.0,3702.0,1978-01-01,em,reels,1.0,,,,2018-03-11,2018-04-30,13,Nordamatic,Nordamatic,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/2617ef29-09f6-4899-b2bb-8d43d2523ed2-medium.jpg,https://img.opdb.org/2617ef29-09f6-4899-b2bb-8d43d2523ed2-large.jpg,https://img.opdb.org/2617ef29-09f6-4899-b2bb-8d43d2523ed2-small.jpg,409.0,413.0,409.0,413.0,248.0,250.0
1427,GRoyw-M4ojr,True,Thunder Man,,,1.0,4666.0,1987-03-10,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-01,109,Apple Time,Apple Time,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/fc0082af-2bb7-4a3f-9364-0d582fd73969-medium.jpg,https://img.opdb.org/fc0082af-2bb7-4a3f-9364-0d582fd73969-large.jpg,https://img.opdb.org/fc0082af-2bb7-4a3f-9364-0d582fd73969-small.jpg,489.0,431.0,489.0,431.0,250.0,220.0
1428,G42lb-M7Z63,True,Viking,,,1.0,2738.0,1960-10-01,em,reels,2.0,,,,2018-03-11,2018-05-12,7,Williams,"Williams Electronic Games, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/19c76dbd-aca3-423d-8479-44d7ed2f1ee0-medium.jpg,https://img.opdb.org/19c76dbd-aca3-423d-8479-44d7ed2f1ee0-large.jpg,https://img.opdb.org/19c76dbd-aca3-423d-8479-44d7ed2f1ee0-small.jpg,620.0,536.0,620.0,536.0,250.0,216.0
1429,G4jOe-M3d1V,True,Up Away,,,1.0,3325.0,1975-01-01,em,reels,1.0,,,,2018-03-11,2018-05-07,52,Inder,Inder,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/1113284a-63d4-473e-a8c1-bfd9c2ce21f2-medium.jpg,https://img.opdb.org/1113284a-63d4-473e-a8c1-bfd9c2ce21f2-large.jpg,https://img.opdb.org/1113284a-63d4-473e-a8c1-bfd9c2ce21f2-small.jpg,600.0,466.0,600.0,466.0,250.0,194.0
1430,Grd3b-MXre1,True,Judy,,,1.0,3186.0,1950-07-01,em,lights,1.0,,,,2018-03-11,2018-05-15,19,Exhibit,Exhibit Supply Company,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a2b77f02-535b-4d90-8c49-9b5c1a32f3dc-medium.jpg,https://img.opdb.org/a2b77f02-535b-4d90-8c49-9b5c1a32f3dc-large.jpg,https://img.opdb.org/a2b77f02-535b-4d90-8c49-9b5c1a32f3dc-small.jpg,619.0,600.0,619.0,600.0,250.0,242.0
1431,G420v-M1rYR,True,Air Aces,,,1.0,28.0,1975-02-01,em,reels,4.0,,,,2018-03-11,2018-05-07,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/d7a86062-665c-4c48-abfe-a72f8e0b5a1a-medium.jpg,https://img.opdb.org/d7a86062-665c-4c48-abfe-a72f8e0b5a1a-large.jpg,https://img.opdb.org/d7a86062-665c-4c48-abfe-a72f8e0b5a1a-small.jpg,640.0,480.0,800.0,600.0,250.0,188.0
1432,GRwqx-M8598,True,Fun Fair,,,1.0,964.0,1968-06-01,em,reels,1.0,Add-a-ball ,,,2018-03-11,2018-05-09,2,Gottlieb,D. Gottlieb & Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/af11ef7f-1eb8-47b5-aa92-660dbf875e1f-medium.jpg,https://img.opdb.org/af11ef7f-1eb8-47b5-aa92-660dbf875e1f-large.jpg,https://img.opdb.org/af11ef7f-1eb8-47b5-aa92-660dbf875e1f-small.jpg,588.0,600.0,588.0,600.0,245.0,250.0
1433,G42Pk-MZe2e,True,Xenon,,,1.0,2821.0,1980-11-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-04-09,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/918d612b-b8cb-47a7-992b-8fa582f186e0-medium.jpg,https://img.opdb.org/918d612b-b8cb-47a7-992b-8fa582f186e0-large.jpg,https://img.opdb.org/918d612b-b8cb-47a7-992b-8fa582f186e0-small.jpg,594.0,600.0,594.0,600.0,247.0,250.0
1434,GryjX-MvBXe,True,Tanga,,,1.0,4080.0,1975-01-01,em,reels,1.0,,,,2018-03-11,2018-05-07,21,Europlay,Europlay,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a8fe608e-bb38-4559-a36d-7f2204efa797-medium.jpg,https://img.opdb.org/a8fe608e-bb38-4559-a36d-7f2204efa797-large.jpg,https://img.opdb.org/a8fe608e-bb38-4559-a36d-7f2204efa797-small.jpg,515.0,600.0,515.0,600.0,215.0,250.0
1435,GrP6q-M5Rp1,True,Nitro Ground Shaker,,NGS,1.0,1682.0,1978-01-01,ss,alphanumeric,4.0,,,,2018-03-11,2018-03-31,8,Bally,Bally Manufacturing Co.,2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/8d3a8aa1-5bc4-4136-b714-833c2785fab6-medium.jpg,https://img.opdb.org/8d3a8aa1-5bc4-4136-b714-833c2785fab6-large.jpg,https://img.opdb.org/8d3a8aa1-5bc4-4136-b714-833c2785fab6-small.jpg,640.0,589.0,652.0,600.0,250.0,230.0
1436,Grx7Q-Mp45k,True,Orbitor 1,,O1,1.0,1725.0,1982-02-01,ss,alphanumeric,4.0,Widebody ,,,2018-03-11,2018-04-09,12,Stern,"Stern Pinball, Inc.",2018-03-11,2018-03-11,,Backglass,1.0,backglass,https://img.opdb.org/a86587ba-7d09-4aee-a941-281585a7921d-medium.jpg,https://img.opdb.org/a86587ba-7d09-4aee-a941-281585a7921d-large.jpg,https://img.opdb.org/a86587ba-7d09-4aee-a941-281585a7921d-small.jpg,640.0,530.0,724.0,600.0,250.0,207.0
